6075,1/28/2011,Final Jeopardy!,DISNEY MOVIES,None,"With special sound equipment needed in the auditorium, this 1940 film was initially released in only 14 theaters",Fantasia
6076,1/31/2011,Final Jeopardy!,21st CENTURY EMMYS,None,"As 2 different characters, she is the first actress to win lead acting Emmys in both the drama & comedy categories",Edie Falco
6077,2/1/2011,Final Jeopardy!,20th CENTURY LEADERS,None,"In 1950, 2 years after his murder, some of his ashes were enshrined at the Self-Realization Fellowship in Los Angeles",Gandhi
6078,2/2/2011,Final Jeopardy!,U.S. PRESIDENTS,None,"Of the 20 presidents elected to a second term, 2 of the 3 who failed to complete that term","(2 of) Lincoln, Nixon & McKinley"
6079,2/3/2011,Final Jeopardy!,WORD HISTORY,None,Since the 1600s this 8-letter word has meant men of letters; a punning form of it refers to celebrities,literati
6080,2/4/2011,Final Jeopardy!,BRITISH BUSINESS,None,For decades Rolls-Royce also owned this luxury brand named for its founder; now both are produced by German companies,Bentley
6081,2/7/2011,Final Jeopardy!,20th CENTURY NOVELS,None,"Chapters in this 1953 thriller include ""Dossier for M"", ""Pink Lights and Champagne"" & ""The Game is Baccarat""",Casino Royale
6082,2/8/2011,Final Jeopardy!,ANCIENT QUOTES,None,"He said, ""to leave this stream uncrossed will breed manifold distress for me; to cross it, for all mankind""",Julius Caesar
6083,2/9/2011,Final Jeopardy!,POLITICAL PARTIES,None,"Only 1 U.S. president represented this party, & he said, ""I dread... a division of the republic into 2 great parties""",the Federalist Party
6084,2/10/2011,Final Jeopardy!,THE LAW,None,"Asked in 1966 to write a concise statement for arresting officers to recite, California D.A. Harold Berliner started with these 7 words",You have the right to remain silent
6085,2/11/2011,Final Jeopardy!,1930s FILMS,None,"In this classic film, one of the characters tries to quote the Pythagorean theorem but gets it wrong",The Wizard of Oz
6087,2/15/2011,Final Jeopardy!,U.S. CITIES,None,"Its largest airport is named for a World War II hero; its second largest, for a World War II battle",Chicago
6088,2/16/2011,Final Jeopardy!,19th CENTURY NOVELISTS,None,"William Wilkinson's ""An Account of the Principalities of Wallachia and Moldavia"" inspired this author's most famous novel",Bram Stoker
6089,2/17/2011,Final Jeopardy!,EVENTS OF 2010,None,A piece of custom-made equipment called the Phoenix played a key role in an October event in this country,Chile
6090,2/18/2011,Final Jeopardy!,LITERARY CHARACTERS,None,"His ""story was soon told, for the whole twenty years had been to him but as one night""",Rip Van Winkle
6091,2/21/2011,Final Jeopardy!,GREEK MYTHOLOGY,None,"Though Rhea was his mother, in one tradition this god was brought up by Capheira, the daughter of Oceanus",Poseidon
6092,2/22/2011,Final Jeopardy!,19th CENTURY NAMES,None,"In an 1845 autobiography, he wrote, ""You have seen how a man was made a slave; you shall see how a slave was made a man""",Frederick Douglass
6093,2/23/2011,Final Jeopardy!,AMERICAN LIT,None,"He wrote, ""The hellish tattoo of the heart increased.  It grew quicker & quicker, & louder & louder every instant""",Edgar Allan Poe
6095,2/25/2011,Final Jeopardy!,GEOGRAPHIC TERMS,None,"This area that includes several countries got its name because the colonizers spoke Spanish, French & Portuguese",Latin America
6096,2/28/2011,Final Jeopardy!,BRANDS,None,"Jack Odell gave his child a tiny vehicle to bring to school inside one of these items, & a toy brand name was born",a matchbox
6097,3/1/2011,Final Jeopardy!,20th CENTURY AUTHORS,None,A novel set during the Depression earned this author a 1940 Pulitzer Prize & contributed to him winning a Nobel Prize in 1962,John Steinbeck
6098,3/2/2011,Final Jeopardy!,LANDMARKS,None,"Completed in 1869, it has also been known by its nickname ""the Highway to India""",the Suez Canal
6099,3/3/2011,Final Jeopardy!,BIOGRAPHIES,None,"Michael Foldy examined ""The Trials of"" this author: ""Deviance, Morality, and Late-Victorian Society""",Oscar Wilde
6100,3/4/2011,Final Jeopardy!,SCIENTIFIC DISCOVERIES,None,"In 1919, barely 20 years after its discovery, it was the world's most expensive substance at $3 million an ounce",radium
6101,3/7/2011,Final Jeopardy!,OLYMPIC HOST COUNTRIES,None,3 of the 6 countries that have hosted both the summer & winter Olympics,"(3 of) United States, Canada, France, Germany, Italy & Japan"
6102,3/8/2011,Final Jeopardy!,AMERICAN LITERATURE,None,"""The Scarlet Letter"" says, ""to forbid the culprit to hide his face... was the essence of"" this 7-letter punishment",the pillory
6103,3/9/2011,Final Jeopardy!,BRITISH ROYALTY,None,"After the death in combat of the previous king, he became the last one to win the crown while on the battlefield",Henry VII
6104,3/10/2011,Final Jeopardy!,20th CENTURY PRESIDENTIAL ELECTIONS,None,"The last time the Democratic & Republican nominees had once been governor of the same state, this was the state",New York
6105,3/11/2011,Final Jeopardy!,EUROPEAN CAPITALS,None,"Although capital of its country, it is not the capital of the province in which it's located, nor is it the seat of government",Amsterdam
6106,3/14/2011,Final Jeopardy!,AFI's 50 GREATEST FILM VILLAINS,None,"Of the 50 on the list, only one never appears on screen: man, from this 1942 animated feature",Bambi
6107,3/15/2011,Final Jeopardy!,SPORTS & MUSIC,None,In July 2010 this Rock & Roll Hall of Famer performed at the Baseball H.O.F. induction ceremonies,John Fogerty
6108,3/16/2011,Final Jeopardy!,VOCABULARY,None,"Pronounced one way, this 7-letter word can mean unjustified; pronounced another, it's someone sickly",invalid
6109,3/17/2011,Final Jeopardy!,20th CENTURY NOTABLES,None,"Between April 1909 & March 1910, he killed 296 animals, including 9 lions & 8 elephants",Theodore Roosevelt
6110,3/18/2011,Final Jeopardy!,THE PRESIDENCY,None,"With a combined age of just 90 years, this president & vice president were the youngest team ever inaugurated",Bill Clinton & Al Gore
6111,3/21/2011,Final Jeopardy!,COMIC BOOK CHARACTERS ON SCREEN,None,From 1966 to 1968 this role was played by 2 different actresses in a TV series; it was also the title role in a 2004 film,Catwoman
6112,3/22/2011,Final Jeopardy!,GARMENTS OF THE WORLD,None,"The custom of hijab, Arabic for ""veiling"", can include this garment, mentioned by Kipling",the burqa
6113,3/23/2011,Final Jeopardy!,BRITISH NOVELISTS,None,"In his journals he described how he once set 2 groups of boys against each other, likely inspiring his 1954 novel",(William) Golding
6114,3/24/2011,Final Jeopardy!,19th CENTURY LITERATURE,None,Armor-clad knights face off in a game of baseball in an 1889 work by this author,Mark Twain
6115,3/25/2011,Final Jeopardy!,PHILANTHROPY,None,"The Pink Pony Fund, for breast cancer care & prevention, is a philanthropic initiative of this fashion company",Ralph Lauren
6116,3/28/2011,Final Jeopardy!,SPORTS IN AMERICA,None,"Founded in 1795, this city that hosts a popular annual sporting event has ""sport"" in its name",Williamsport
6117,3/29/2011,Final Jeopardy!,COASTAL STATES,None,"With 301 miles, it has the most coastline of current states that were part of the 13 original colonies",North Carolina
6118,3/30/2011,Final Jeopardy!,INFLUENTIAL 19th CENTURY THINKERS,None,"At the University of Bonn in 1836, he was wounded in a duel with a member of an aristocratic Prussian fraternity",Karl Marx
6119,3/31/2011,Final Jeopardy!,SHAKESPEARE PLAYS,None,"One of the 2 plays whose plots are set in motion by shipwrecks, one off Illyria & one off an unnamed island",(1 of) The Tempest & Twelfth Night
6120,4/1/2011,Final Jeopardy!,BILLBOARD'S HOT 100,None,In 2010 they broke the Beatles' record for having had the most songs on the Hot 100 chart by a non-solo act,the cast of Glee
6121,4/4/2011,Final Jeopardy!,WORLD GEOGRAPHY,None,These 3 nations each border the world's largest & smallest oceans,"Russia, the United States & Canada"
6122,4/5/2011,Final Jeopardy!,BARTLETT'S FAMILIAR QUOTATIONS,None,"The latest ""Bartlett's"" lists quotes chronologically; the first quotes come from this country",Egypt
6123,4/6/2011,Final Jeopardy!,COMPOSERS,None,"His first name means ""happy"", but 3 of his 5 symphonies are in gloomy minor keys",Felix Mendelssohn
6124,4/7/2011,Final Jeopardy!,LITERARY QUOTATIONS,None,"Pulitzer Prize winner Robert Frost remarked that this is what gets ""lost in translation""",poetry
6125,4/8/2011,Final Jeopardy!,THE METROPOLITAN MUSEUM OF ART,None,64 paintings from the Met's founding purchase are still in its collection; over 1/3 of them are from this current European nation,the Netherlands
6126,4/11/2011,Final Jeopardy!,GEOGRAPHIC ADJECTIVES,None,"Of the nations with adjectives in their common names, only this Western Hemisphere one bears the name of a religious order",the Dominican Republic
6127,4/12/2011,Final Jeopardy!,BASEBALL & THE PRESIDENCY,None,"As both vice president & president, he threw out a season's 1st pitch, each time for a different Senators franchise",Richard Nixon
6128,4/13/2011,Final Jeopardy!,NOBEL PEACE PRIZE WINNERS,None,The 2 Middle East prime ministers of the same country who shared the 1994 Nobel Peace Prize with another leader,Shimon Peres & Yitzhak Rabin
6129,4/14/2011,Final Jeopardy!,AUTHORS ON AUTHORS,None,"Faulkner said this writer ""has no courage"" & ""has never used a word where the reader (may need) a dictionary""",Ernest Hemingway
6130,4/15/2011,Final Jeopardy!,ANCIENT ARTIFACTS,None,"Some of its text says, ""The decree should be writen on a stela of hard stone, in sacred writing, document writing & Greek writing""",the Rosetta Stone
6131,4/18/2011,Final Jeopardy!,BASEBALL GEOGRAPHY,None,"After Alaska, it's the largest state in area without a Major League Baseball team",Montana
6132,4/19/2011,Final Jeopardy!,AUTHORS,None,"He died in 1995, the day before the opening of a Glasgow veterinary library named for him",James Herriot
6133,4/20/2011,Final Jeopardy!,HISTORIC AMERICANS,None,"Sharing his first name with the man who took this 1850s photo, he's the diplomat & officer seen <a href=""http://www.j-archive.com/media/2011-04-20_FJ.jpg"" target=""_blank"">here</a>",Matthew Perry
6134,4/21/2011,Final Jeopardy!,SCIENTISTS,None,"At the time of the Apollo 11 moon landing, his widow said, ""that was his dream, sending a rocket to the moon""",Robert Goddard
6135,4/22/2011,Final Jeopardy!,BIOGRAPHERS,None,"As many mourned, this minister wrote in a letter, ""Washington is gone!  Millions are gasping to read ...about him""",Parson Weems
6136,4/25/2011,Final Jeopardy!,BRITISH LANDMARKS,None,"Completed in 1858, it was to be named St. Stephen, but was nicknamed this, honoring the chief commissioner of the works",Big Ben
6137,4/26/2011,Final Jeopardy!,PLAYWRIGHTS,None,"This Brit won Tonys for Best Play in 1968, 1976, 1984 & 2007; in the '90s he settled for the 1998 Best Screenplay Oscar",Tom Stoppard
6138,4/27/2011,Final Jeopardy!,TV THEME SONGS,None,"A 1984 country hit, ""All My Rowdy Friends Are Coming Over Tonight"" is the basis for its theme song",Monday Night Football
6139,4/28/2011,Final Jeopardy!,U.S. PRESIDENTS,None,This president was the first to put solar panels on the White House,Jimmy Carter
6140,4/29/2011,Final Jeopardy!,AMERICAN ARTISTS,None,"In 1909 he completed his last painting, a canvas called ""Driftwood""",Winslow Homer
6141,5/2/2011,Final Jeopardy!,CANADA,None,It's the only Canadian province that is separated from the North American mainland,Prince Edward Island
6142,5/3/2011,Final Jeopardy!,AMERICAN POETS,None,"""Bearing the bandages, water & sponge, straight & swift to my wounded I go"", he wrote in ""The Wound-Dresser""",Walt Whitman
6143,5/4/2011,Final Jeopardy!,FAMOUS SPEECHES,None,"Just 10 sentences, this speech is wrong on one point: it is long remembered",the Gettysburg Address
6144,5/5/2011,Final Jeopardy!,WORLD LEADERS,None,"Shortly after he received the 1990 Nobel Peace Prize, his country ceased to exist",Mikhail Gorbachev
6145,5/6/2011,Final Jeopardy!,U.S. LANDMARKS,None,"It contains over 5,000 tons of steel, rises 630 feet in the air & is in the shape of an inverted catenary curve",The St. Louis Gateway Arch
6146,5/9/2011,Final Jeopardy!,THE TITANIC,None,"When the RMS Titanic sank in 1912, its cargo included more than 7 million pieces of this, in some 3,400 sacks",mail
6147,5/10/2011,Final Jeopardy!,THE NATIONAL STATUARY HALL COLLECTION,None,"In 2009 Alabama replaced a statue in the collection with one of her at age 7, the first child honored",Helen Keller
6148,5/11/2011,Final Jeopardy!,20th CENTURY NOVELS,None,"""A Girl from a Different World"" & ""Train to the Urals"" are chapters in this 1957 work",Doctor Zhivago
6149,5/12/2011,Final Jeopardy!,AFI LIFE ACHIEVEMENT AWARDS,None,"They're the only father & son to receive the AFI's Life Achievement Award-- dad in 1991, son in 2009",Kirk Douglas and Michael Douglas
6150,5/13/2011,Final Jeopardy!,MONARCHS,None,"In March 2011 he gave his first televised speech in 22 years on the throne, saying he hoped things would get better",Emperor Akihito of Japan
6151,5/16/2011,Final Jeopardy!,COLLEGE,None,"From the Latin for ""free"", this 2-word term for a type of college refers to the old belief of what a free man should be taught",liberal arts
6152,5/17/2011,Final Jeopardy!,FICTIONAL CHARACTERS,None,"The first words he ever spoke to his assistant were ""How are you?... You have been in Afghanistan, I perceive""",Sherlock Holmes
6153,5/18/2011,Final Jeopardy!,CONSTITUTIONAL AMENDMENTS,None,The longest period in American history with no changes to the Constitution was from 1804 to this year,1865
6154,5/19/2011,Final Jeopardy!,LONG-RUNNING FILMS,None,"Playing in theaters since 1975, this film has had the longest continuous theatrical run in movie history",The Rocky Horror Picture Show
6155,5/20/2011,Final Jeopardy!,CANALS,None,"When Sweden's Gota Canal was completed in the 1820s, these 2 seas became directly linked",the Baltic Sea & the North Sea
6156,5/23/2011,Final Jeopardy!,MEDICINE,None,"In 1964 a dean at Tufts' medical school wrote a modern version of this, used at many medical school graduations",the Hippocratic Oath
6157,5/24/2011,Final Jeopardy!,THE 16th CENTURY,None,"Held in 1579, the first Christian service in California was performed by the chaplain traveling with this English captain",Sir Francis Drake
6158,5/25/2011,Final Jeopardy!,FEMALE SINGERS,None,She's tied with Mariah Carey for most no. 1 hits by a female with 18: 12 as a member of a group & 6 as a solo act,Diana Ross
6159,5/26/2011,Final Jeopardy!,19th CENTURY MUSIC,None,"Lyrics to an 1868 tune by this man began, ""Guten Abend, Gut Nacht, Mit Rosen Bedacht""",Johannes Brahms
